1,USA,A010,78000582,"47 FS",AFR,FP4877,"Davis Monthan AFB"
2,USA,A010,78000583,"23 WG",ACC,FP4830,"Moody AFB"
3,USA,A010,78000584,"124 WG",ANG,FP6112,"Boise - Gowen Field (ID ANG)"
4,USA,A010,78000586,"23 WG",ACC,FP4830,"Moody AFB"
5,USA,A010,78000597,"23 WG",ACC,FP4830,"Moody AFB"
6,USA,A010,78000598,"23 WG",ACC,FP4830,"Moody AFB"
7,USA,A010,78000600,"23 WG",ACC,FP4830,"Moody AFB"
8,USA,A010,78000605,"303 FS",AFR,FP4625,"Whiteman AFB"
9,USA,A010,78000611,"124 WG",ANG,FP6112,"Boise - Gowen Field (ID ANG)"
10,USA,A010,78000612,"175 WG",ANG,FP6191,"Martin State Airport (MD ANG)"
11,USA,A010,78000613,"23 WG",ACC,FP4830,"Moody AFB"
12,USA,A010,78000614,"23 WG",ACC,FP4830,"Moody AFB"
13,USA,A010,78000615,"51 FW",PAF,FP5294,"Osan AB"
14,USA,A010,78000616,"23 WG",ACC,FP4830,"Moody AFB"
15,USA,A010,78000618,"124 WG",ANG,FP6112,"Boise - Gowen Field (ID ANG)"
16,USA,A010,78000619,"124 WG",ANG,FP6112,"Boise - Gowen Field (ID ANG)"
17,USA,A010,78000621,"23 WG",ACC,FP4830,"Moody AFB"
18,USA,A010,78000624,"124 WG",ANG,FP6112,"Boise - Gowen Field (ID ANG)"
19,USA,A010,78000625,"124 WG",ANG,FP6112,"Boise - Gowen Field (ID ANG)"
20,USA,A010,78000626,"122 FW",ANG,FP6132,"Ft. Wayne (IN ANG)"
21,USA,A010,78000627,"124 WG",ANG,FP6112,"Boise - Gowen Field (ID ANG)"
22,USA,A010,78000629,"124 WG",ANG,FP6112,"Boise - Gowen Field (ID ANG)"
23,USA,A010,78000630,"23 WG",ACC,FP4830,"Moody AFB"
24,USA,A010,78000631,"303 FS",AFR,FP4625,"Whiteman AFB"
25,USA,A010,78000632,"51 FW",PAF,FP5294,"Osan AB"
26,USA,A010,78000633,"124 WG",ANG,FP6112,"Boise - Gowen Field (ID ANG)"
27,USA,A010,78000634,"124 WG",ANG,FP6112,"Boise - Gowen Field (ID ANG)"
28,USA,A010,78000637,"175 WG",ANG,FP6191,"Martin State Airport (MD ANG)"
29,USA,A010,78000638,"355 WG",ACC,FP4877,"Davis Monthan AFB"
30,USA,A010,78000639,"23 WG",ACC,FP4830,"Moody AFB"
31,USA,A010,78000640,"175 WG",ANG,FP6191,"Martin State Airport (MD ANG)"
32,USA,A010,78000641,"127 WG",ANG,FP6221,"Selfridge ANGB (MI ANG)"
33,USA,A010,78000642,"23 WG",ACC,FP4830,"Moody AFB"
34,USA,A010,78000643,"124 WG",ANG,FP6112,"Boise - Gowen Field (ID ANG)"
35,USA,A010,78000644,"23 WG",ACC,FP4830,"Moody AFB"
36,USA,A010,78000646,"23 WG",ACC,FP4830,"Moody AFB"
37,USA,A010,78000647,"23 WG",ACC,FP4830,"Moody AFB"
38,USA,A010,78000649,"23 WG",ACC,FP4830,"Moody AFB"
39,USA,A010,78000650,"355 WG",ACC,FP4877,"Davis Monthan AFB"
40,USA,A010,78000651,"355 WG",ACC,FP4877,"Davis Monthan AFB"
41,USA,A010,78000652,"355 WG",ACC,FP4877,"Davis Monthan AFB"
42,USA,A010,78000653,"124 WG",ANG,FP6112,"Boise - Gowen Field (ID ANG)"
43,USA,A010,78000655,"303 FS",AFR,FP4625,"Whiteman AFB"
44,USA,A010,78000658,"122 FW",ANG,FP6132,"Ft. Wayne (IN ANG)"
45,USA,A010,78000659,"122 FW",ANG,FP6132,"Ft. Wayne (IN ANG)"
46,USA,A010,78000670,"355 WG",ACC,FP4877,"Davis Monthan AFB"
47,USA,A010,78000671,"57 WG",ACC,FP4852,"Nellis AFB"
48,USA,A010,78000673,"355 WG",ACC,FP4877,"Davis Monthan AFB"
49,USA,A010,78000674,"23 WG",ACC,FP4830,"Moody AFB"
50,USA,A010,78000679,"23 WG",ACC,FP4830,"Moody AFB"
51,USA,A010,78000682,"175 WG",ANG,FP6191,"Martin State Airport (MD ANG)"
52,USA,A010,78000683,"175 WG",ANG,FP6191,"Martin State Airport (MD ANG)"
53,USA,A010,78000684,"355 WG",ACC,FP4877,"Davis Monthan AFB"
54,USA,A010,78000685,"51 FW",PAF,FP5294,"Osan AB"
55,USA,A010,78000688,"51 FW",PAF,FP5294,"Osan AB"
56,USA,A010,78000689,"127 WG",ANG,FP6221,"Selfridge ANGB (MI ANG)"
57,USA,A010,78000692,"122 FW",ANG,FP6132,"Ft. Wayne (IN ANG)"
58,USA,A010,78000693,"175 WG",ANG,FP6191,"Martin State Airport (MD ANG)"
59,USA,A010,78000694,"355 WG",ACC,FP4877,"Davis Monthan AFB"
60,USA,A010,78000696,"51 FW",PAF,FP5294,"Osan AB"
61,USA,A010,78000697,"23 WG",ACC,FP4830,"Moody AFB"
62,USA,A010,78000701,"23 WG",ACC,FP4830,"Moody AFB"
63,USA,A010,78000702,"175 WG",ANG,FP6191,"Martin State Airport (MD ANG)"
64,USA,A010,78000703,"124 WG",ANG,FP6112,"Boise - Gowen Field (ID ANG)"
65,USA,A010,78000704,"175 WG",ANG,FP6191,"Martin State Airport (MD ANG)"
66,USA,A010,78000705,"127 WG",ANG,FP6221,"Selfridge ANGB (MI ANG)"
67,USA,A010,78000706,"355 WG",ACC,FP4877,"Davis Monthan AFB"
68,USA,A010,78000707,"124 WG",ANG,FP6112,"Boise - Gowen Field (ID ANG)"
69,USA,A010,78000709,"57 WG",ACC,FP4852,"Nellis AFB"
70,USA,A010,78000712,"355 WG",ACC,FP4877,"Davis Monthan AFB"
71,USA,A010,78000716,"51 FW",PAF,FP5294,"Osan AB"
72,USA,A010,78000717,"175 WG",ANG,FP6191,"Martin State Airport (MD ANG)"
73,USA,A010,78000718,"175 WG",ANG,FP6191,"Martin State Airport (MD ANG)"
74,USA,A010,78000719,"175 WG",ANG,FP6191,"Martin State Airport (MD ANG)"
75,USA,A010,78000720,"175 WG",ANG,FP6191,"Martin State Airport (MD ANG)"
76,USA,A010,79000082,"175 WG",ANG,FP6191,"Martin State Airport (MD ANG)"
77,USA,A010,79000084,"124 WG",ANG,FP6112,"Boise - Gowen Field (ID ANG)"
78,USA,A010,79000086,"175 WG",ANG,FP6191,"Martin State Airport (MD ANG)"
79,USA,A010,79000087,"175 WG",ANG,FP6191,"Martin State Airport (MD ANG)"
80,USA,A010,79000088,"175 WG",ANG,FP6191,"Martin State Airport (MD ANG)"
81,USA,A010,79000090,"303 FS",AFR,FP4625,"Whiteman AFB"
82,USA,A010,79000091,"303 FS",AFR,FP4625,"Whiteman AFB"
83,USA,A010,79000092,"51 FW",PAF,FP5294,"Osan AB"
84,USA,A010,79000093,"303 FS",AFR,FP4625,"Whiteman AFB"
85,USA,A010,79000094,"47 FS",AFR,FP4877,"Davis Monthan AFB"
86,USA,A010,79000095,"122 FW",ANG,FP6132,"Ft. Wayne (IN ANG)"
87,USA,A010,79000104,"175 WG",ANG,FP6191,"Martin State Airport (MD ANG)"
88,USA,A010,79000105,"47 FS",AFR,FP4877,"Davis Monthan AFB"
89,USA,A010,79000106,"51 FW",PAF,FP5294,"Osan AB"
90,USA,A010,79000107,"303 FS",AFR,FP4625,"Whiteman AFB"
91,USA,A010,79000108,"175 WG",ANG,FP6191,"Martin State Airport (MD ANG)"
92,USA,A010,79000109,"303 FS",AFR,FP4625,"Whiteman AFB"
93,USA,A010,79000110,"303 FS",AFR,FP4625,"Whiteman AFB"
94,USA,A010,79000111,"303 FS",AFR,FP4625,"Whiteman AFB"
95,USA,A010,79000113,"303 FS",AFR,FP4625,"Whiteman AFB"
96,USA,A010,79000114,"303 FS",AFR,FP4625,"Whiteman AFB"
97,USA,A010,79000117,"303 FS",AFR,FP4625,"Whiteman AFB"
98,USA,A010,79000118,"303 FS",AFR,FP4625,"Whiteman AFB"
99,USA,A010,79000119,"303 FS",AFR,FP4625,"Whiteman AFB"
100,USA,A010,79000120,"47 FS",AFR,FP4877,"Davis Monthan AFB"
101,USA,A010,79000121,"303 FS",AFR,FP4625,"Whiteman AFB"
102,USA,A010,79000122,"303 FS",AFR,FP4625,"Whiteman AFB"
103,USA,A010,79000123,"303 FS",AFR,FP4625,"Whiteman AFB"
104,USA,A010,79000129,"23 WG",ACC,FP4830,"Moody AFB"
105,USA,A010,79000134,"51 FW",PAF,FP5294,"Osan AB"
106,USA,A010,79000135,"23 WG",ACC,FP4830,"Moody AFB"
107,USA,A010,79000136,"303 FS",AFR,FP4625,"Whiteman AFB"
108,USA,A010,79000138,"23 WG",ACC,FP4830,"Moody AFB"
109,USA,A010,79000139,"23 WG",ACC,FP4830,"Moody AFB"
110,USA,A010,79000142,"47 FS",AFR,FP4877,"Davis Monthan AFB"
111,USA,A010,79000144,"47 FS",AFR,FP4877,"Davis Monthan AFB"
112,USA,A010,79000145,"47 FS",AFR,FP4877,"Davis Monthan AFB"
113,USA,A010,79000146,"47 FS",AFR,FP4877,"Davis Monthan AFB"
114,USA,A010,79000147,"47 FS",AFR,FP4877,"Davis Monthan AFB"
115,USA,A010,79000148,"47 FS",AFR,FP4877,"Davis Monthan AFB"
116,USA,A010,79000150,"47 FS",AFR,FP4877,"Davis Monthan AFB"
117,USA,A010,79000151,"47 FS",AFR,FP4877,"Davis Monthan AFB"
118,USA,A010,79000152,"303 FS",AFR,FP4625,"Whiteman AFB"
119,USA,A010,79000153,"47 FS",AFR,FP4877,"Davis Monthan AFB"
120,USA,A010,79000154,"47 FS",AFR,FP4877,"Davis Monthan AFB"
121,USA,A010,79000155,"303 FS",AFR,FP4625,"Whiteman AFB"
122,USA,A010,79000157,"23 WG",ACC,FP4830,"Moody AFB"
123,USA,A010,79000159,"51 FW",PAF,FP5294,"Osan AB"
124,USA,A010,79000162,"122 FW",ANG,FP6132,"Ft. Wayne (IN ANG)"
125,USA,A010,79000164,"303 FS",AFR,FP4625,"Whiteman AFB"
126,USA,A010,79000165,"175 WG",ANG,FP6191,"Martin State Airport (MD ANG)"
127,USA,A010,79000167,"355 WG",ACC,FP4877,"Davis Monthan AFB"
128,USA,A010,79000168,"355 WG",ACC,FP4877,"Davis Monthan AFB"
129,USA,A010,79000169,"57 WG",ACC,FP4852,"Nellis AFB"
130,USA,A010,79000170,"122 FW",ANG,FP6132,"Ft. Wayne (IN ANG)"
131,USA,A010,79000171,"57 WG",ACC,FP4852,"Nellis AFB"
132,USA,A010,79000175,"175 WG",ANG,FP6191,"Martin State Airport (MD ANG)"
133,USA,A010,79000177,"96 FTS",MAT,FP2823,"Eglin AFB"
134,USA,A010,79000180,"47 FS",AFR,FP4877,"Davis Monthan AFB"
135,USA,A010,79000183,"51 FW",PAF,FP5294,"Osan AB"
136,USA,A010,79000185,"122 FW",ANG,FP6132,"Ft. Wayne (IN ANG)"
137,USA,A010,79000186,"57 WG",ACC,FP4852,"Nellis AFB"
138,USA,A010,79000189,"23 WG",ACC,FP4830,"Moody AFB"
139,USA,A010,79000192,"23 WG",ACC,FP4830,"Moody AFB"
140,USA,A010,79000193,"23 WG",ACC,FP4830,"Moody AFB"
141,USA,A010,79000194,"124 WG",ANG,FP6112,"Boise - Gowen Field (ID ANG)"
142,USA,A010,79000196,"355 WG",ACC,FP4877,"Davis Monthan AFB"
143,USA,A010,79000197,"47 FS",AFR,FP4877,"Davis Monthan AFB"
144,USA,A010,79000199,"57 WG",ACC,FP4852,"Nellis AFB"
145,USA,A010,79000201,"51 FW",PAF,FP5294,"Osan AB"
146,USA,A010,79000202,"355 WG",ACC,FP4877,"Davis Monthan AFB"
147,USA,A010,79000207,"23 WG",ACC,FP4830,"Moody AFB"
148,USA,A010,79000209,"355 WG",ACC,FP4877,"Davis Monthan AFB"
149,USA,A010,79000210,"47 FS",AFR,FP4877,"Davis Monthan AFB"
150,USA,A010,79000211,"51 FW",PAF,FP5294,"Osan AB"
151,USA,A010,79000213,"122 FW",ANG,FP6132,"Ft. Wayne (IN ANG)"
152,USA,A010,79000216,"23 WG",ACC,FP4830,"Moody AFB"
153,USA,A010,79000219,"122 FW",ANG,FP6132,"Ft. Wayne (IN ANG)"
154,USA,A010,79000223,"23 WG",ACC,FP4830,"Moody AFB"
155,USA,A010,80000140,"23 WG",ACC,FP4830,"Moody AFB"
156,USA,A010,80000146,"47 FS",AFR,FP4877,"Davis Monthan AFB"
157,USA,A010,80000149,"23 WG",ACC,FP4830,"Moody AFB"
158,USA,A010,80000151,"355 WG",ACC,FP4877,"Davis Monthan AFB"
159,USA,A010,80000152,"122 FW",ANG,FP6132,"Ft. Wayne (IN ANG)"
160,USA,A010,80000153,"51 FW",PAF,FP5294,"Osan AB"
161,USA,A010,80000159,"355 WG",ACC,FP4877,"Davis Monthan AFB"
162,USA,A010,80000160,"47 FS",AFR,FP4877,"Davis Monthan AFB"
163,USA,A010,80000163,"127 WG",ANG,FP6221,"Selfridge ANGB (MI ANG)"
164,USA,A010,80000164,"124 WG",ANG,FP6112,"Boise - Gowen Field (ID ANG)"
165,USA,A010,80000166,"23 WG",ACC,FP4830,"Moody AFB"
166,USA,A010,80000167,"51 FW",PAF,FP5294,"Osan AB"
167,USA,A010,80000171,"47 FS",AFR,FP4877,"Davis Monthan AFB"
168,USA,A010,80000172,"23 WG",ACC,FP4830,"Moody AFB"
169,USA,A010,80000173,"47 FS",AFR,FP4877,"Davis Monthan AFB"
170,USA,A010,80000175,"23 WG",ACC,FP4830,"Moody AFB"
171,USA,A010,80000176,"57 WG",ACC,FP4852,"Nellis AFB"
172,USA,A010,80000177,"122 FW",ANG,FP6132,"Ft. Wayne (IN ANG)"
173,USA,A010,80000181,"355 WG",ACC,FP4877,"Davis Monthan AFB"
174,USA,A010,80000184,"127 WG",ANG,FP6221,"Selfridge ANGB (MI ANG)"
175,USA,A010,80000185,"57 WG",ACC,FP4852,"Nellis AFB"
176,USA,A010,80000186,"185 ARW",ANG,FP6142,"Sioux City-Sgt Bluff (IA ANG)"
177,USA,A010,80000187,"355 WG",ACC,FP4877,"Davis Monthan AFB"
178,USA,A010,80000188,"23 WG",ACC,FP4830,"Moody AFB"
179,USA,A010,80000191,"122 FW",ANG,FP6132,"Ft. Wayne (IN ANG)"
180,USA,A010,80000192,"122 FW",ANG,FP6132,"Ft. Wayne (IN ANG)"
181,USA,A010,80000194,"23 WG",ACC,FP4830,"Moody AFB"
182,USA,A010,80000195,"355 WG",ACC,FP4877,"Davis Monthan AFB"
183,USA,A010,80000196,"127 WG",ANG,FP6221,"Selfridge ANGB (MI ANG)"
184,USA,A010,80000201,"303 FS",AFR,FP4625,"Whiteman AFB"
185,USA,A010,80000204,"57 WG",ACC,FP4852,"Nellis AFB"
186,USA,A010,80000207,"355 WG",ACC,FP4877,"Davis Monthan AFB"
187,USA,A010,80000208,"23 WG",ACC,FP4830,"Moody AFB"
188,USA,A010,80000211,"355 WG",ACC,FP4877,"Davis Monthan AFB"
189,USA,A010,80000213,"127 WG",ANG,FP6221,"Selfridge ANGB (MI ANG)"
190,USA,A010,80000214,"122 FW",ANG,FP6132,"Ft. Wayne (IN ANG)"
191,USA,A010,80000215,"355 WG",ACC,FP4877,"Davis Monthan AFB"
192,USA,A010,80000217,"122 FW",ANG,FP6132,"Ft. Wayne (IN ANG)"
193,USA,A010,80000218,"124 WG",ANG,FP6112,"Boise - Gowen Field (ID ANG)"
194,USA,A010,80000221,"127 WG",ANG,FP6221,"Selfridge ANGB (MI ANG)"
195,USA,A010,80000222,"127 WG",ANG,FP6221,"Selfridge ANGB (MI ANG)"
196,USA,A010,80000223,"23 WG",ACC,FP4830,"Moody AFB"
197,USA,A010,80000224,"127 WG",ANG,FP6221,"Selfridge ANGB (MI ANG)"
198,USA,A010,80000226,"23 WG",ACC,FP4830,"Moody AFB"
199,USA,A010,80000230,"122 FW",ANG,FP6132,"Ft. Wayne (IN ANG)"
200,USA,A010,80000232,"47 FS",AFR,FP4877,"Davis Monthan AFB"
201,USA,A010,80000237,"303 FS",AFR,FP4625,"Whiteman AFB"
202,USA,A010,80000240,"355 WG",ACC,FP4877,"Davis Monthan AFB"
203,USA,A010,80000241,"23 WG",ACC,FP4830,"Moody AFB"
204,USA,A010,80000242,"57 WG",ACC,FP4852,"Nellis AFB"
205,USA,A010,80000243,"122 FW",ANG,FP6132,"Ft. Wayne (IN ANG)"
206,USA,A010,80000244,"122 FW",ANG,FP6132,"Ft. Wayne (IN ANG)"
207,USA,A010,80000245,"51 FW",PAF,FP5294,"Osan AB"
208,USA,A010,80000250,"124 WG",ANG,FP6112,"Boise - Gowen Field (ID ANG)"
209,USA,A010,80000251,"82 FTW",ATC,FP3020,"Sheppard AFB"
210,USA,A010,80000252,"23 WG",ACC,FP4830,"Moody AFB"
211,USA,A010,80000255,"127 WG",ANG,FP6221,"Selfridge ANGB (MI ANG)"
212,USA,A010,80000256,"23 WG",ACC,FP4830,"Moody AFB"
213,USA,A010,80000257,"127 WG",ANG,FP6221,"Selfridge ANGB (MI ANG)"
214,USA,A010,80000258,"127 WG",ANG,FP6221,"Selfridge ANGB (MI ANG)"
215,USA,A010,80000262,"127 WG",ANG,FP6221,"Selfridge ANGB (MI ANG)"
216,USA,A010,80000263,"127 WG",ANG,FP6221,"Selfridge ANGB (MI ANG)"
217,USA,A010,80000264,"127 WG",ANG,FP6221,"Selfridge ANGB (MI ANG)"
218,USA,A010,80000265,"127 WG",ANG,FP6221,"Selfridge ANGB (MI ANG)"
219,USA,A010,80000267,"122 FW",ANG,FP6132,"Ft. Wayne (IN ANG)"
220,USA,A010,80000269,"127 WG",ANG,FP6221,"Selfridge ANGB (MI ANG)"
221,USA,A010,80000270,"355 WG",ACC,FP4877,"Davis Monthan AFB"
222,USA,A010,80000272,"23 WG",ACC,FP4830,"Moody AFB"
223,USA,A010,80000273,"355 WG",ACC,FP4877,"Davis Monthan AFB"
224,USA,A010,80000275,"355 WG",ACC,FP4877,"Davis Monthan AFB"
225,USA,A010,80000276,"124 WG",ANG,FP6112,"Boise - Gowen Field (ID ANG)"
226,USA,A010,80000278,"47 FS",AFR,FP4877,"Davis Monthan AFB"
227,USA,A010,80000279,"355 WG",ACC,FP4877,"Davis Monthan AFB"
228,USA,A010,80000280,"47 FS",AFR,FP4877,"Davis Monthan AFB"
229,USA,A010,80000281,"303 FS",AFR,FP4625,"Whiteman AFB"
230,USA,A010,80000283,"51 FW",PAF,FP5294,"Osan AB"
231,USA,A010,81000939,"47 FS",AFR,FP4877,"Davis Monthan AFB"
232,USA,A010,81000941,"355 WG",ACC,FP4877,"Davis Monthan AFB"
233,USA,A010,81000942,"355 WG",ACC,FP4877,"Davis Monthan AFB"
234,USA,A010,81000943,"355 WG",ACC,FP4877,"Davis Monthan AFB"
235,USA,A010,81000944,"122 FW",ANG,FP6132,"Ft. Wayne (IN ANG)"
236,USA,A010,81000945,"355 WG",ACC,FP4877,"Davis Monthan AFB"
237,USA,A010,81000949,"355 WG",ACC,FP4877,"Davis Monthan AFB"
238,USA,A010,81000951,"303 FS",AFR,FP4625,"Whiteman AFB"
239,USA,A010,81000955,"124 WG",ANG,FP6112,"Boise - Gowen Field (ID ANG)"
240,USA,A010,81000956,"355 WG",ACC,FP4877,"Davis Monthan AFB"
241,USA,A010,81000958,"355 WG",ACC,FP4877,"Davis Monthan AFB"
242,USA,A010,81000959,"51 FW",PAF,FP5294,"Osan AB"
243,USA,A010,81000960,"355 WG",ACC,FP4877,"Davis Monthan AFB"
244,USA,A010,81000962,"355 WG",ACC,FP4877,"Davis Monthan AFB"
245,USA,A010,81000964,"23 WG",ACC,FP4830,"Moody AFB"
246,USA,A010,81000965,"355 WG",ACC,FP4877,"Davis Monthan AFB"
247,USA,A010,81000966,"355 WG",ACC,FP4877,"Davis Monthan AFB"
248,USA,A010,81000967,"51 FW",PAF,FP5294,"Osan AB"
249,USA,A010,81000969,"355 WG",ACC,FP4877,"Davis Monthan AFB"
250,USA,A010,81000971,"51 FW",PAF,FP5294,"Osan AB"
251,USA,A010,81000973,"51 FW",PAF,FP5294,"Osan AB"
252,USA,A010,81000974,"47 FS",AFR,FP4877,"Davis Monthan AFB"
253,USA,A010,81000975,"127 WG",ANG,FP6221,"Selfridge ANGB (MI ANG)"
254,USA,A010,81000976,"355 WG",ACC,FP4877,"Davis Monthan AFB"
255,USA,A010,81000979,"51 FW",PAF,FP5294,"Osan AB"
256,USA,A010,81000980,"355 WG",ACC,FP4877,"Davis Monthan AFB"
257,USA,A010,81000981,"355 WG",ACC,FP4877,"Davis Monthan AFB"
258,USA,A010,81000983,"355 WG",ACC,FP4877,"Davis Monthan AFB"
259,USA,A010,81000985,"355 WG",ACC,FP4877,"Davis Monthan AFB"
260,USA,A010,81000988,"355 WG",ACC,FP4877,"Davis Monthan AFB"
261,USA,A010,81000991,"57 WG",ACC,FP4852,"Nellis AFB"
262,USA,A010,81000992,"57 WG",ACC,FP4852,"Nellis AFB"
263,USA,A010,81000994,"127 WG",ANG,FP6221,"Selfridge ANGB (MI ANG)"
264,USA,A010,81000995,"23 WG",ACC,FP4830,"Moody AFB"
265,USA,A010,81000996,"127 WG",ANG,FP6221,"Selfridge ANGB (MI ANG)"
266,USA,A010,81000997,"47 FS",AFR,FP4877,"Davis Monthan AFB"
267,USA,A010,81000998,"127 WG",ANG,FP6221,"Selfridge ANGB (MI ANG)"
268,USA,A010,82000646,"355 WG",ACC,FP4877,"Davis Monthan AFB"
269,USA,A010,82000647,"355 WG",ACC,FP4877,"Davis Monthan AFB"
270,USA,A010,82000648,"355 WG",ACC,FP4877,"Davis Monthan AFB"
271,USA,A010,82000650,"355 WG",ACC,FP4877,"Davis Monthan AFB"
272,USA,A010,82000651,"51 FW",PAF,FP5294,"Osan AB"
273,USA,A010,82000652,"51 FW",PAF,FP5294,"Osan AB"
274,USA,A010,82000653,"303 FS",AFR,FP4625,"Whiteman AFB"
275,USA,A010,82000654,"355 WG",ACC,FP4877,"Davis Monthan AFB"
276,USA,A010,82000656,"355 WG",ACC,FP4877,"Davis Monthan AFB"
277,USA,A010,82000657,"23 WG",ACC,FP4830,"Moody AFB"
278,USA,A010,82000658,"57 WG",ACC,FP4852,"Nellis AFB"
279,USA,A010,82000659,"355 WG",ACC,FP4877,"Davis Monthan AFB"
280,USA,A010,82000660,"23 WG",ACC,FP4830,"Moody AFB"
281,USA,A010,82000661,"122 FW",ANG,FP6132,"Ft. Wayne (IN ANG)"
282,USA,A010,82000662,"355 WG",ACC,FP4877,"Davis Monthan AFB"
283,USA,A010,82000663,"47 FS",AFR,FP4877,"Davis Monthan AFB"
284,USA,A010,82000665,"57 WG",ACC,FP4852,"Nellis AFB"
285,USA,AC130J,11005735,"16 SOW",SOF,FP4417,"Hurlburt Field"
286,USA,AC130J,12005753,"16 SOW",SOF,FP4417,"Hurlburt Field"
287,USA,AC130J,12005772,"16 SOW",SOF,FP4417,"Hurlburt Field"
288,USA,AC130J,13005783,"16 SOW",SOF,FP4417,"Hurlburt Field"
289,USA,AC130J,14005787,"16 SOW",SOF,FP4417,"Hurlburt Field"
290,USA,AC130J,14005789,"16 SOW",SOF,FP4417,"Hurlburt Field"
291,USA,AC130J,14005797,"16 SOW",SOF,FP4417,"Hurlburt Field"
292,USA,AC130J,14005803,"16 SOW",SOF,FP4417,"Hurlburt Field"
293,USA,AC130J,14005809,"16 SOW",SOF,FP4417,"Hurlburt Field"
294,USA,AC130J,15005811,"16 SOW",SOF,FP4417,"Hurlburt Field"
295,USA,AC130J,15005825,"16 SOW",SOF,FP4417,"Hurlburt Field"
296,USA,AC130J,16005835,"16 SOW",SOF,FP4417,"Hurlburt Field"
297,USA,AC130J,16005837,"16 SOW",SOF,FP4417,"Hurlburt Field"
298,USA,AC130J,16005844,"16 SOW",SOF,FP4417,"Hurlburt Field"
299,USA,AC130J,16005846,"16 SOW",SOF,FP4417,"Hurlburt Field"
300,USA,AC130U,87000128,"16 SOW",SOF,FP4417,"Hurlburt Field"
301,USA,AC130U,89000510,"16 SOW",SOF,FP4417,"Hurlburt Field"
302,USA,AC130U,89001053,"16 SOW",SOF,FP4417,"Hurlburt Field"
303,USA,AC130U,89001054,"16 SOW",SOF,FP4417,"Hurlburt Field"
304,USA,AC130U,89001056,"16 SOW",SOF,FP4417,"Hurlburt Field"
305,USA,AC130U,90000164,"16 SOW",SOF,FP4417,"Hurlburt Field"
306,USA,AC130U,90000165,"16 SOW",SOF,FP4417,"Hurlburt Field"
307,USA,AC130U,90000167,"16 SOW",SOF,FP4417,"Hurlburt Field"
308,USA,AC130W,87009286,"16 SOW",SOF,FP4417,"Hurlburt Field"
309,USA,AC130W,87009288,"27 SOW",SOF,FP4855,"Cannon AFB"
310,USA,AC130W,88001301,"27 SOW",SOF,FP4855,"Cannon AFB"
311,USA,AC130W,88001302,"27 SOW",SOF,FP4855,"Cannon AFB"
312,USA,AC130W,88001303,"27 SOW",SOF,FP4855,"Cannon AFB"
313,USA,AC130W,88001304,"27 SOW",SOF,FP4855,"Cannon AFB"
314,USA,AC130W,88001305,"27 SOW",SOF,FP4855,"Cannon AFB"
315,USA,AC130W,88001306,"1 SOP",SOF,FP4417,"Hurlburt Field"
316,USA,AC130W,88001307,"27 SOW",SOF,FP4855,"Cannon AFB"
317,USA,AC130W,88001308,"27 SOW",SOF,FP4855,"Cannon AFB"
318,USA,AC130W,89001051,"27 SOW",SOF,FP4855,"Cannon AFB"
319,USA,AC130W,90001058,"27 SOW",SOF,FP4855,"Cannon AFB"
320,USA,AT038,60000582,"38 AMU",ACC,FP4801,"Holloman AFB"
321,USA,AT038,61000904,"325 FW",ACC,FP4819,"Tyndall AFB"
322,USA,AT038,62003660,"325 FW",ACC,FP4819,"Tyndall AFB"
323,USA,AT038,62003715,"325 FW",ACC,FP4819,"Tyndall AFB"
324,USA,AT038,63008215,"1 FW",ACC,FP4800,"Langley AFB"
325,USA,AT038,64013269,"1 FW",ACC,FP4800,"Langley AFB"
326,USA,AV008B,162963,DET-14,USN,N09378,"Cherry Point MCAS"
327,USA,AV008B,162971,DET-14,USN,N09378,"Cherry Point MCAS"
328,USA,AV008B,163180,VMAT-203,USN,V09821,"Cherry Point MCAS"
329,USA,AV008B,163186,VMAT-203,USN,V09821,"Cherry Point MCAS"
330,USA,AV008B,163191,VMAT-203,USN,V09821,"Cherry Point MCAS"
331,USA,AV008B,163196,VMAT-203,USN,V09821,"Cherry Point MCAS"
332,USA,AV008B,163207,VMAT-203,USN,V09821,"Cherry Point MCAS"
333,USA,AV008B,163854,VMAT-203,USN,V09821,"Cherry Point MCAS"
334,USA,AV008B,163857,VMAT-203,USN,V09821,"Cherry Point MCAS"
335,USA,AV008B,163858,DET-14,USN,N09378,"Cherry Point MCAS"
336,USA,AV008B,163859,VMAT-203,USN,V09821,"Cherry Point MCAS"
337,USA,AV008B,163860,VMAT-203,USN,V09821,"Cherry Point MCAS"
338,USA,AV008B,163863,VMAT-203,USN,V09821,"Cherry Point MCAS"
339,USA,AV008B,163867,VMAT-203,USN,V09821,"Cherry Point MCAS"
340,USA,AV008B,163868,DET-13,USN,N09041,"Yuma MCAS (Yuma IAP)"
341,USA,AV008B,163869,VMAT-203,USN,V09821,"Cherry Point MCAS"
342,USA,AV008B,163870,DET-14,USN,N09378,"Cherry Point MCAS"
343,USA,AV008B,163871,VX-31,USN,N39787,"China Lake NAS"
344,USA,AV008B,163876,VMA-542,USN,V52847,"Cherry Point MCAS"
345,USA,AV008B,163877,VMAT-203,USN,V09821,"Cherry Point MCAS"
346,USA,AV008B,163879,VMAT-203,USN,V09821,"Cherry Point MCAS"
347,USA,AV008B,163880,VMAT-203,USN,V09821,"Cherry Point MCAS"
348,USA,AV008B,163881,VMAT-203,USN,V09821,"Cherry Point MCAS"
